,current_x_m,distance_to_crossing_line_m,current_vx_mps,current_vy_mps,current_speed_mps,history_mean_vx_mps,history_mean_vy_mps,history_mean_speed_mps,history_speed_std_mps,history_vy_slope_mps2,history_x_displacement_m,history_y_displacement_m,window_low_speed_fraction,waiting_band_dwell_sec,waiting_low_speed_time_sec,history_observed_fraction,history_interpolated_fraction,history_max_unobserved_gap_sec,active_vehicle_count,approaching_vehicle_count,stopped_vehicle_count,veh1_lateral_x_m,veh2_lateral_x_m,veh3_lateral_x_m,veh1_front_y_m,veh2_front_y_m,veh3_front_y_m,veh1_speed_mps,veh2_speed_mps,veh3_speed_mps,veh1_closing_speed_mps,veh2_closing_speed_mps,veh3_closing_speed_mps,veh1_ttc_capped_sec,veh2_ttc_capped_sec,veh3_ttc_capped_sec,veh1_history_mean_front_y_m,veh2_history_mean_front_y_m,veh3_history_mean_front_y_m,veh1_history_front_y_change_m,veh2_history_front_y_change_m,veh3_history_front_y_change_m,veh1_history_observed_fraction,veh2_history_observed_fraction,veh3_history_observed_fraction,dbscan_history_mean_group_size,dbscan_history_mean_spread_m,dbscan_history_mean_vx_mps,dbscan_history_mean_vy_mps,dbscan_history_mean_speed_mps,dbscan_companion_wait_mean_sec,dbscan_companion_wait_min_sec,dbscan_companion_wait_max_sec,dbscan_companion_low_speed_fraction,dbscan_companion_low_speed_wait_mean_sec,dbscan_companion_low_speed_wait_min_sec,dbscan_companion_low_speed_wait_max_sec,dbscan_companion_male_ratio_2s_mean,dbscan_companion_female_ratio_2s_mean,dbscan_companion_unknown_gender_ratio_2s_mean,dbscan_companion_young_ratio_2s_mean,dbscan_companion_adult_ratio_2s_mean,dbscan_companion_old_ratio_2s_mean,dbscan_companion_unknown_age_ratio_2s_mean
veh2_closing_speed_mps,-0.11089316112403272,-0.06627675202959118,-0.010612100509015376,-0.00374726737659804,-0.06598607628656354,-0.008072541791502902,0.023894218730735828,-0.0407375499359979,0.05275216971437453,-0.01674378314311702,-0.00953287627597691,0.02362653508466667,0.11732606077940336,0.05599521796282457,0.1004487699149171,-0.004638131209451411,-0.012161117884473898,0.00489588549958021,-0.5213648384299576,0.21565073268184207,-0.7470169949467095,0.11412819247084094,0.16723308457658426,0.0951353516137466,0.3748799082729483,0.4414311213239705,0.43039580281496875,0.7111373853090973,0.8951359179143321,0.6601087622395335,0.66930120183049,1.0,0.6292547077211463,-0.6397389595626104,-0.8246422090105866,-0.4350843209634237,0.5966000827190654,0.714625271664472,0.6345581470273977,-0.6593873044796311,-0.868032555333442,-0.6116301323221651,-0.26458833376876073,-0.2610291761671495,-0.32299370562545265,0.00038658043322260485,0.023119257763895056,-0.006349842004731321,0.02410940447144483,-0.03703618523038871,0.03985604119454132,0.03645383666075892,0.03344838578586801,0.04987771591515301,0.057428573809265464,0.0570740042803306,0.050880679341026754,0.0026041448652569933,0.029721905882685046,-0.053702142555892306,-0.01993046596104468,0.05126092739089672,0.03493621142522346,-0.053981241457227214
veh3_closing_speed_mps,-0.08720936349618136,-0.014560425811623883,-0.01886059250180323,-0.002837801382085478,-0.09814160250288555,-0.0089887379620982,0.025136984604930676,-0.06776863164607173,0.036386046287280836,-0.010645810667644,-0.009633576143992628,0.026085787381256335,0.16404370168292534,0.1028367203441397,0.15218225694003323,-0.017835850626044165,0.008713428376991145,0.01665588589231778,-0.45729024649330924,0.3718386526679388,-0.7249247098504454,-0.0205954687715838,0.007034888843754437,0.027620939560377866,0.27157217743532874,0.34661477192389706,0.4039887213575432,0.5913192121660655,0.6782036128736769,0.9249961061062238,0.532453400249094,0.6292547077211463,1.0,-0.5430388735056241,-0.6206045924934595,-0.8306026185280515,0.4775675425850364,0.5633738808996513,0.7080332017411681,-0.529113297603773,-0.6213202549190264,-0.8816848997762659,-0.1983979406980733,-0.20195380143847477,-0.2756479361900206,0.11275466245078918,0.12894481154319282,-0.004301513610975066,0.021490655734186917,-0.05823020231214048,0.13118578267741385,0.05514418226018441,0.13728822025475246,0.10835170247723735,0.1511641314973984,0.058316843688526306,0.15438751478719034,0.03257610470688551,0.09485471583480495,0.03671283152948074,0.010952232959068655,0.09789028991262244,0.019776934431850628,0.03064497622825984
veh1_ttc_capped_sec,0.10179653779601334,0.09185094329315467,0.010422379868951866,0.006256433474116943,9.21510419780443e-05,0.006189609498009669,-0.032482047147129815,-0.03635037751954507,-0.13002378139733858,0.01999005246697136,0.00769241171146699,-0.03279295073614973,-0.053190832749252834,-0.010716746370267784,-0.03943681966683735,0.00674613814605298,0.008194820188736691,-0.008109343047572316,0.3220955778044991,-0.2824116292027173,0.6419883510552296,-0.17329456537431226,-0.05968204458435029,-0.01599628638596459,-0.14537385390820057,-0.2912795784904356,-0.3112783452447989,-0.8008146982869645,-0.6596175815859533,-0.5660111042081637,-0.8286281626388706,-0.6397389595626104,-0.5430388735056241,1.0,0.6136358993945558,0.41174779904259984,-0.5195530013871094,-0.5270692043992994,-0.5159718815935348,0.8097073841657279,0.6359717588956978,0.5262368237198667,0.0921795410157671,0.1389443739836787,0.17950964809904232,-0.018059905129924777,-0.04284857570878748,0.002044737642004771,-0.037167738069525065,-0.04170925922142631,-0.04737872414979841,-0.047616084608524296,-0.03848923730336932,-0.04803930024118968,-0.047684948166692456,-0.044824952336843846,-0.041452294228514264,-0.03567709617783028,-0.0392883720629506,0.056281752528835216,0.02278541245330444,-0.0760846977465745,-0.059490932904295774,0.04093512257253543
veh2_ttc_capped_sec,0.08554157880292221,0.04285172097045888,0.014112435629964875,0.008685257480703862,0.059219245379832655,0.009843365204016966,-0.029748580453514025,0.025302396298795552,-0.07980561620297316,0.025222385556937968,0.011323226691848636,-0.030023393065944533,-0.12657192470050416,-0.06451001911525285,-0.10973499376766059,0.035530595950722,-0.021395254767835988,-0.0359649346154966,0.1529170268095821,-0.48049891109918175,0.5444915134896443,-0.003639418074527687,-0.149637081003438,-0.10417488097611512,-0.1709977652400951,-0.14610813985991725,-0.3075979918722843,-0.5508835111835343,-0.8028608967403016,-0.6471293686398851,-0.5159678125956095,-0.8246422090105866,-0.6206045924934595,0.6136358993945558,1.0,0.6004777016614617,-0.3867958862996542,-0.5208719758656781,-0.5445508422737217,0.5341276638733631,0.8079127740226363,0.6112870448466428,0.01890705664015033,-0.07792114254252054,0.03804258414477907,-0.10336038868406279,-0.1206689462396741,0.006460998032418503,-0.033350944883081365,0.019269160176923813,-0.12258895630706343,-0.07543665326171534,-0.12065095108685776,-0.11704943860297563,-0.13905767031166358,-0.08414763255068987,-0.13587244861066403,-0.061462152645585244,-0.06199740149434037,-0.03399844008019945,0.005810751325281927,-0.1275614174852945,-0.008256384068504678,-0.022688352796951014
veh3_ttc_capped_sec,0.0378217019309924,-0.03285526273732326,0.015922471606024897,0.010338363680153659,0.0861782869455111,0.007817724701408244,-0.02034144102606332,0.060994641053468135,-0.03924237663525894,0.015441649202642654,0.008837346525909968,-0.021201597591396115,-0.16421563467506067,-0.09493016965686105,-0.14495414584318425,0.05386190750280366,-0.04669143269512724,-0.05223379842375927,-0.023930582927391274,-0.619082407893607,0.3767075181826625,0.15576874262813825,0.02505419099895928,-0.07855217842504034,0.007700229073145517,-0.12498590580793248,-0.09735815908047411,-0.30209449766047275,-0.4765667338996263,-0.8185724022782862,-0.26804858162992395,-0.4350843209634237,-0.8306026185280515,0.41174779904259984,0.6004777016614617,1.0,-0.14592179700383878,-0.31655599121977024,-0.4947714078304526,0.2961467531195282,0.4597246478175839,0.8118001380057762,-0.10463322533468485,-0.14717243480139205,-0.1535523965846732,-0.21179271760783197,-0.21707857758810967,0.0003430533596323554,-0.018929765543871054,0.050549497897936044,-0.20713660612350446,-0.08938785778816755,-0.2194569456611294,-0.1717808222778879,-0.2251168700452521,-0.08257073427579512,-0.2325603286188205,-0.09108441487741951,-0.10589916869926129,-0.13752052568594725,-0.019504338956914252,-0.17682313848045667,0.02343791686283813,-0.10785645803773443
veh1_history_mean_front_y_m,-0.1179805235638059,-0.08077445135561058,-0.008920164180668986,0.009930569514400047,-0.04061942020856291,-0.0014497761239161365,0.037208165661312,-0.030854346657405274,0.03022105083990144,-0.015113423102520646,-0.0023610407047005852,0.037317314997990805,0.06772958521514907,0.026727097357860826,0.0536041018759467,0.034047539661520354,-0.044505824563016265,-0.03297350462736686,-0.6229862619496722,-0.08704875218066421,-0.6842665575437247,0.20389696049332595,0.11321437330092544,-0.02977652645135648,0.8832487244431043,0.5425830686249318,0.5663650038507205,0.738251270284363,0.6272008019514904,0.5142471716052684,0.6857868658933199,0.5966000827190654,0.4775675425850364,-0.5195530013871094,-0.3867958862996542,-0.14592179700383878,1.0,0.6932384835642688,0.663331409317534,-0.6612717514079589,-0.5828727099077214,-0.4606104830869887,-0.32096374311507087,-0.34300941497098997,-0.3869095714706115,-0.1335119328291129,-0.11253507713798196,-0.01038955459252614,0.040077982147064505,-0.042074332091931885,-0.08402764094251222,-0.03208980445623141,-0.09709799890496415,-0.057549899184082806,-0.07209586885671802,-0.004082977071446012,-0.08188273138320988,-0.08442744457476811,-0.022581731316355363,-0.14198391056374465,-0.05838679958980922,-0.047249682835175444,0.029964187861483478,-0.13490473359681618
veh2_history_mean_front_y_m,-0.11804915029950828,-0.07414657530385539,-0.021332482977846054,0.00345368158815553,-0.037961025973850544,-0.011350636709620023,0.022967875194762788,-0.024608902369072202,0.04177012104141294,-0.012894174791929022,-0.011851601935574588,0.0223249561651796,0.07455236610623411,0.029896643300110593,0.06125605174806689,0.013694784593098254,-0.0288856263456768,-0.013196055445835502,-0.619262726215127,0.06283415482184346,-0.7172580306145552,0.06210053728235523,0.12529376413443882,-0.012620855104392698,0.5295012160268999,0.8870334762964769,0.5621941519590113,0.6582187117678073,0.747580578689384,0.585714307765594,0.6043669091943538,0.714625271664472,0.5633738808996513,-0.5270692043992994,-0.5208719758656781,-0.31655599121977024,0.6932384835642688,1.0,0.7063472511918562,-0.5989824017394937,-0.6985169317139404,-0.5508281983405783,-0.25392573688486286,-0.2636511207702254,-0.32717513377749274,-0.05372184300533119,-0.032479404943183396,-0.009053764097835154,0.02261965688640752,-0.03707530180177092,-0.013751350088614504,0.0038755126400466413,-0.02092118533427329,0.003631965911240866,0.0015621522171500762,0.0245059948755557,-0.005419420840900464,-0.059413893338561646,0.03211949319706729,-0.07863134351911193,-0.019334590058386284,0.0011475843505294723,0.016647320967180013,-0.09147189154333504
veh3_history_mean_front_y_m,-0.0729328736239313,-0.009612823565888343,-0.0151766267788138,0.004761058422568382,-0.0559419985636306,-0.005628536459764172,0.024488561057993765,-0.03734125604108366,0.037193443128417464,-0.010413282266482266,-0.0062027050997998075,0.025005002399527215,0.10241082970050124,0.05438874036099977,0.08705917528056571,0.0073952189738443275,-0.014821101325363406,-0.008408280830278897,-0.6342101446391056,0.18054583979669925,-0.7502464762056844,-0.004282858446637598,-0.02356064526418987,0.010391678354005604,0.49378003056772385,0.5363732061596616,0.87060114455707,0.6303496332050678,0.6785356449905017,0.7472401546912536,0.5717386262303721,0.6345581470273977,0.7080332017411681,-0.5159718815935348,-0.5445508422737217,-0.4947714078304526,0.663331409317534,0.7063472511918562,1.0,-0.565433575704386,-0.6315603780856047,-0.6978667319571902,-0.22231938922565292,-0.19947812253251235,-0.2339793367099525,-0.003616178920046532,0.02040403758469026,-0.0009826328238639367,0.021283372183922275,-0.039635003159610896,0.036515845563499454,0.018534982571157894,0.032778611948849984,0.035383813894851915,0.05357922010379573,0.0329116312145459,0.04979581481481292,-0.02166121399473399,0.040490092613180984,-0.0508221955369589,-0.014364375827710534,0.03976128650620086,-0.006395019458881265,-0.06073870677041714
veh1_history_front_y_change_m,0.11216218358238664,0.10075299246208066,0.0013477640162128733,0.004755732749814618,0.020301797999501606,-0.005810325192690533,-0.029486091111741546,-0.004407822047909563,-0.08299752725007638,0.016849024813557798,-0.004884674563717504,-0.02956468538200856,-0.05997906359578404,-0.011034932587278804,-0.04467952547058077,-0.025141072314862047,0.038239764614199034,0.02367984359027693,0.5128102313462302,-0.10750871465730662,0.7097880071789789,-0.21509587857019913,-0.10678594391142321,-0.0354393010863208,-0.37142836563530895,-0.38512602840477084,-0.38966214001310745,-0.8049838916059142,-0.6719335093051568,-0.5527401281598908,-0.8493987553479594,-0.6593873044796311,-0.529113297603773,0.8097073841657279,0.5341276638733631,0.2961467531195282,-0.6612717514079589,-0.5989824017394937,-0.565433575704386,1.0,0.6635983642673309,0.5168698865166407,0.22389599288307785,0.2669678248031347,0.31268020163754195,0.07391785226673796,0.04706517134372742,-0.011357066838298742,-0.031133064207297438,-0.0019445971264408029,0.01583107046465023,-0.019863581030249346,0.029774282288020763,0.0006923191962541252,0.010901151482740228,-0.033188482287640306,0.021066308828787066,0.019756248776851833,-0.0026130073915009997,0.12333964001479496,0.048974901870428716,-0.016663933056010438,-0.06625812929052677,0.10841413311452722
veh2_history_front_y_change_m,0.10661371549768577,0.06369043945796095,0.00976478923177155,0.002539213339027765,0.06383396737974395,0.002882389773311139,-0.031184829757008547,0.03088621662173768,-0.06415809022540439,0.01704190185959316,0.003994315509062371,-0.030774841568399637,-0.11174225946813296,-0.04583824809986087,-0.09168030474820626,0.0034441482387786125,0.014437623274344773,-0.004445550580671442,0.5020644451030717,-0.2426164003465328,0.7421696988255723,-0.1067764801889887,-0.15912649394763906,-0.10115226304639313,-0.35991988724911617,-0.39847069605093494,-0.4211792613320152,-0.6921072582570997,-0.8363602478871087,-0.6491230197033107,-0.6586164320447019,-0.868032555333442,-0.6213202549190264,0.6359717588956978,0.8079127740226363,0.4597246478175839,-0.5828727099077214,-0.6985169317139404,-0.6315603780856047,0.6635983642673309,1.0,0.6171999126942973,0.2494052400522723,0.16969447727593884,0.28591291626540866,-0.0012903921498726224,-0.024230903835701114,-0.0007468509651176628,-0.030629459854518076,0.027289602437602624,-0.04248693969612268,-0.039590290567044946,-0.035946753875412824,-0.05301837955744112,-0.0598002951857204,-0.060634792485215736,-0.05297853922454145,-0.007876600526888355,-0.02883361525051681,0.05786617973511152,0.029025248994354578,-0.05984470446516193,-0.025127918285836045,0.05473561284691249
veh3_history_front_y_change_m,0.08036928935813818,0.01054549012310367,0.018505535166115465,-0.0009008896270566505,0.09372417860320409,0.014641745818125022,-0.03144119946284546,0.06595177597198792,-0.034870601141832304,0.00922830936970367,0.0158577753207019,-0.03305154199790926,-0.1600289098592033,-0.09866302192414768,-0.14675518639400495,0.01786454508597668,-0.012178674536084065,-0.016049908604333515,0.44469554349457907,-0.3831692086821274,0.7156741566997875,0.03542253726431531,0.003225886800392624,-0.03047588267439011,-0.25988395489578114,-0.3350932995322373,-0.3660623773633429,-0.5622847235513535,-0.6557762211819426,-0.8687367194698198,-0.5103824529820055,-0.6116301323221651,-0.8816848997762659,0.5262368237198667,0.6112870448466428,0.8118001380057762,-0.4606104830869887,-0.5508281983405783,-0.6978667319571902,0.5168698865166407,0.6171999126942973,1.0,0.18251270032848765,0.17271261770766483,0.19108560433167288,-0.11583921763368135,-0.13006906561632103,0.010371913540395619,-0.02850071958935036,0.056722515564071894,-0.1359129227237482,-0.05720680764481131,-0.14210556108840344,-0.11054519858202902,-0.15532160052407998,-0.05945463558283471,-0.15831561917056455,-0.03848343386653853,-0.09022843281802694,-0.03636221669168596,-0.008355728143215762,-0.09982313955658467,-0.014622999729571755,-0.03348818323524423
veh1_history_observed_fraction,0.04607392258592098,0.06679723792309565,0.004418088765771779,-0.0033506953494923776,0.018266697506995937,0.008069033735937193,-0.006666930076851001,0.019245239165117296,0.017637483577953358,-0.004583333346587253,0.006225066435648088,-0.006075310167313516,-0.005292845146720711,-0.04340449758145535,-0.026148435902280852,-0.046042092650288184,0.044704032458929954,0.04516227901009894,0.4887538778752752,0.30174946135815023,0.427258057318353,-0.09058003439317332,0.001678897148211592,0.028903561562128834,-0.3058693668686322,-0.17869311979110908,-0.16478719398894506,-0.4109341903343987,-0.28330921393794906,-0.21703681838312544,-0.3150758389416383,-0.26458833376876073,-0.1983979406980733,0.0921795410157671,0.01890705664015033,-0.10463322533468485,-0.32096374311507087,-0.25392573688486286,-0.22231938922565292,0.22389599288307785,0.2494052400522723,0.18251270032848765,1.0,0.4674032978507039,0.45792544088808307,0.08665272468859424,0.0732467746987519,0.010945298000730378,-0.000938668846311026,0.0008765978274171524,0.05656138424367594,0.01982050976671278,0.06306249621924749,0.05555077242383526,0.06018337933135562,0.027086756677740582,0.06303595337459213,0.06019631373820082,-0.040421309758797465,0.1219139901408272,-0.0016956868188761926,0.054912483724934145,-0.05872620351757609,0.09051320009348791
veh2_history_observed_fraction,0.02598096670872885,0.08287990234565967,-0.0015253034144720502,-0.008758774313692026,0.013842999606434108,-0.0021519983634414636,0.00016912954839434755,0.01483177313969217,0.01651854604888243,-0.014163209916194745,-0.002792171966233008,0.0008198712808892011,-0.0007914740485938074,-0.03434307502569087,-0.020510782991965047,-0.0597981545665407,0.05487400704592849,0.05954233529457115,0.5275277897488719,0.35012663301857627,0.4473841054930952,-0.20743138890153595,-0.04759698646241337,0.010677671886965535,-0.2698870601991725,-0.25635717540182457,-0.14494394227019777,-0.36709928361703814,-0.34105750445845634,-0.21806339917228973,-0.3091257404162223,-0.2610291761671495,-0.20195380143847477,0.1389443739836787,-0.07792114254252054,-0.14717243480139205,-0.34300941497098997,-0.2636511207702254,-0.19947812253251235,0.2669678248031347,0.16969447727593884,0.17271261770766483,0.4674032978507039,1.0,0.5679638076108134,0.08912009569802426,0.07430542222823154,0.0015768150842741765,0.0007210187167214565,-0.0008647182751220116,0.07137799300026071,0.047614639223251334,0.07437734741520903,0.07494423350833228,0.07607091827653638,0.046498625817405236,0.07646111781497762,0.06092101479026243,-0.02640176543737629,0.12682357384051218,-0.021401473300734317,0.07520743974549857,-0.08742405591860296,0.08430518024116947
veh3_history_observed_fraction,0.03156039055915334,0.07604797316778288,0.001468294650403048,-0.0146633311648846,0.03362428565512805,0.004868600326355452,-0.006048259757206012,0.03344973547807241,0.02501997710473795,-0.009992620988804006,0.004259877034814075,-0.0067964085785050185,-0.023833431752583664,-0.05098578294199937,-0.04556797177898269,-0.0628950589346045,0.06274315211869375,0.06180732173331978,0.5975462969188811,0.36495245245348923,0.502319445294172,-0.20359266681522611,-0.15852738494234656,-0.10423435505732438,-0.3064381047183051,-0.23878237406129527,-0.19738262947863497,-0.3993804116748718,-0.34778355965322766,-0.3318873021286942,-0.3557390207959553,-0.32299370562545265,-0.2756479361900206,0.17950964809904232,0.03804258414477907,-0.1535523965846732,-0.3869095714706115,-0.32717513377749274,-0.2339793367099525,0.31268020163754195,0.28591291626540866,0.19108560433167288,0.45792544088808307,0.5679638076108134,1.0,0.09619462768118921,0.0792104350521759,0.005119396581700416,-0.006968972341232008,0.015722551131145967,0.06754865803888645,0.05718377357744181,0.06961296172557763,0.06846282201295645,0.06381339893930742,0.04188536476641708,0.06384913012205835,0.07717361778704153,-0.028474450749269863,0.1241633765726023,-0.008333373590347522,0.08873370176461838,-0.06627833055473631,0.08362685406978793
dbscan_history_mean_group_size,0.02064855996406664,0.0654434051675636,-0.024178673374285108,-0.008525818158884441,-0.014434688711712407,-0.03829577556802707,0.012155421718874961,-0.003929332997686851,0.09157341814618726,-0.0035421584759324576,-0.03865893053529533,0.012767361861859622,0.09271799638342447,0.06781975496100935,0.10069234297391638,-0.14599127956640445,0.15566311854256498,0.14198690330481392,0.15779631184010484,0.26638417056791786,0.029513204239026078,-0.12445589253973333,0.0014680546870993177,0.07860379121828728,-0.14320038612165126,-0.08103278026162948,-0.072725845029429,-0.035370498218085154,0.025789237963740663,0.11333262584314963,-0.06421232993999852,0.00038658043322260485,0.11275466245078918,-0.018059905129924777,-0.10336038868406279,-0.21179271760783197,-0.1335119328291129,-0.05372184300533119,-0.003616178920046532,0.07391785226673796,-0.0012903921498726224,-0.11583921763368135,0.08665272468859424,0.08912009569802426,0.09619462768118921,1.0,0.9773024210947874,-0.023709896695969145,0.019244494618709276,0.05923233194290483,0.6798154653400311,0.36786940518344646,0.7232990382023458,0.6036049730710017,0.659920308165796,0.25389896837702847,0.6882120808622707,0.6549674485889388,0.4635622705499319,0.6906692244963629,0.360767088621069,0.6124414966190184,0.1955137500623187,0.748610288891664
dbscan_history_mean_spread_m,0.033865769489159404,0.04951242562416862,-0.025489369226627857,-0.015239646947326841,0.001968182417539847,-0.04225716681398179,0.0025480246773502205,0.015014569314202387,0.10546014858918755,-0.005717447467874571,-0.04247745346820257,0.0031074617328087587,0.07154432461477926,0.06158783501954953,0.08534499348703374,-0.12401376665819053,0.13223848355776263,0.12076703935328653,0.11990382554140518,0.24734073524604314,-0.00568786277275285,-0.1315162283161835,-0.02206879997211205,0.05414067858614389,-0.1333369124557427,-0.07011573129489715,-0.05581747497691178,-0.016938434049730552,0.04475618747753524,0.1287991217361766,-0.04061876995641472,0.023119257763895056,0.12894481154319282,-0.04284857570878748,-0.1206689462396741,-0.21707857758810967,-0.11253507713798196,-0.032479404943183396,0.02040403758469026,0.04706517134372742,-0.024230903835701114,-0.13006906561632103,0.0732467746987519,0.07430542222823154,0.0792104350521759,0.9773024210947874,1.0,-0.028451449056063883,0.008332700061698067,0.08263576419849454,0.6784113202801383,0.37774194932743027,0.7166020767349067,0.5962558724481002,0.6496358443052066,0.2613082472333283,0.6748968157821681,0.6858835118088524,0.4650802692231672,0.6301980964851477,0.3719351149125016,0.6155604653787285,0.2049016436240902,0.7219751095147531
dbscan_history_mean_vx_mps,-0.03708775062505647,-0.014786817778052293,0.6030362688476064,-0.017852280119231335,-0.010700864512154152,0.8672644205034454,-0.08216993459013222,-0.035627895940620984,-0.02395733607596857,0.02368867178281774,0.8641397821557081,-0.08138476076660825,0.047629660672510135,0.09442897055468899,0.07323695611414953,-0.02767822505769556,0.012106266835828616,0.027726148007493324,0.018561520124934307,0.0009839790889987405,0.005186055606104378,-0.004983420478920247,-0.010735062993801487,-0.007747672551419278,-0.01251923975608933,-0.003101050163609949,0.000591421325766108,-0.0004903310760880425,-0.005812090115187615,-0.007149301569916853,0.0005985083021928267,-0.006349842004731321,-0.004301513610975066,0.002044737642004771,0.006460998032418503,0.0003430533596323554,-0.01038955459252614,-0.009053764097835154,-0.0009826328238639367,-0.011357066838298742,-0.0007468509651176628,0.010371913540395619,0.010945298000730378,0.0015768150842741765,0.005119396581700416,-0.023709896695969145,-0.028451449056063883,1.0,-0.09963608316467247,-0.033675066539109094,-0.021412187422202064,-0.020773364241605644,-0.022041881423974216,-0.009038352698071558,-0.00920025515250713,-0.0007973821823263902,-0.009639948495875855,-0.023520403169275693,-0.00935582629269191,-0.007835472212178906,-0.0178852191344618,-0.02018717369702232,-0.037548728179183435,-0.010374673746473951
dbscan_history_mean_vy_mps,-0.029125166226827412,-0.07120661193470583,-0.07888757451930618,0.43203472952191035,-0.08135447153549392,-0.08238360546828633,0.8600814503930836,-0.025274043296555745,0.014114477420357893,-0.0115777640547021,-0.08472333747718086,0.8539070084932412,0.053870974793040566,0.0630633525626527,0.06461164836399769,-0.08560205131078448,0.06363960625627853,0.08489042479603011,0.01438599861147868,0.03193349404990319,-0.016102692195021934,0.027848160813655935,0.030349695601842506,0.019151272568068322,0.02576236971365847,0.008896014915811771,0.007727168824032281,0.04171569940405037,0.033375386218080096,0.02365553056366493,0.03375377977907149,0.02410940447144483,0.021490655734186917,-0.037167738069525065,-0.033350944883081365,-0.018929765543871054,0.040077982147064505,0.02261965688640752,0.021283372183922275,-0.031133064207297438,-0.030629459854518076,-0.02850071958935036,-0.000938668846311026,0.0007210187167214565,-0.006968972341232008,0.019244494618709276,0.008332700061698067,-0.09963608316467247,1.0,-0.017049672908352697,-0.0038130344028268837,-0.010031750300329084,-0.0014792510843421203,-0.004738609034695733,0.005486041463644168,-0.012389838860900572,0.007089500028011508,-0.014229581271584841,-0.005184218990267243,0.055243577624184505,-0.05263786376467163,0.007515485416325627,0.012364384654340895,0.04306535361328564
dbscan_history_mean_speed_mps,0.12616847529018985,-0.06879472034350446,-8.311882686214164e-05,0.0015009637161086638,0.6316706484736392,-0.051179824814583656,-0.006496916427844248,0.9140288426981767,0.7849881345552986,0.08044276059504185,-0.0503781238595999,-0.002430897535550865,-0.8227398682401813,-0.601070657509594,-0.7376164636378046,-0.29047572954037,0.3076331009439667,0.28634774624687803,-0.047606874045133404,-0.10147811026208324,-0.004901496035190946,-0.08634300992653612,-0.1566570772753521,-0.13047641680698516,-0.06882372025659589,-0.038613579916183124,-0.026482816428905362,-0.028101899953920102,-0.06723854727600792,-0.08505770323150247,-0.007491342079348414,-0.03703618523038871,-0.05823020231214048,-0.04170925922142631,0.019269160176923813,0.050549497897936044,-0.042074332091931885,-0.03707530180177092,-0.039635003159610896,-0.0019445971264408029,0.027289602437602624,0.056722515564071894,0.0008765978274171524,-0.0008647182751220116,0.015722551131145967,0.05923233194290483,0.08263576419849454,-0.033675066539109094,-0.017049672908352697,1.0,-0.1399361065352088,-0.09917452164008483,-0.1341317582509854,-0.1540325579232858,-0.2189912240636906,-0.2106401686918855,-0.20739944335298238,0.06740782999526089,0.08820848339340852,0.006502566154955069,0.12135319482478178,0.05743219090591746,0.10224331954776618,0.008210375988959424
dbscan_companion_wait_mean_sec,0.05266826988111374,0.061018335552804046,-0.019076329174873403,-0.021367700753505917,-0.15133230876948392,-0.02990227069734676,-0.005316383229600045,-0.1675417412521314,-0.08119005683926706,-0.00904228417543307,-0.030406800161565304,-0.00414554761446044,0.2258782115625512,0.24706336700511913,0.26817202583960587,-0.019262174805270975,0.034610091368781126,0.016671298196479594,0.07473077161371043,0.21092141905772444,-0.031067653344892233,-0.0738832828051277,0.011341900063447133,0.0814570563819853,-0.10333193334787581,-0.050649908208688324,-0.04409382680900349,0.01754712759244542,0.06599855852850345,0.1369837499485951,-0.011120855031572957,0.03985604119454132,0.13118578267741385,-0.04737872414979841,-0.12258895630706343,-0.20713660612350446,-0.08402764094251222,-0.013751350088614504,0.036515845563499454,0.01583107046465023,-0.04248693969612268,-0.1359129227237482,0.05656138424367594,0.07137799300026071,0.06754865803888645,0.6798154653400311,0.6784113202801383,-0.021412187422202064,-0.0038130344028268837,-0.1399361065352088,1.0,0.784879066492726,0.9870008415843771,0.8882133469355037,0.9438348949433023,0.647558120439302,0.93440218975983,0.5608913565378766,0.3269567699196138,0.3930584657670363,0.22274848035875733,0.4689691386024075,0.07147278460313383,0.5341786647891368
dbscan_companion_wait_min_sec,-0.006854841482762665,0.015411819818873048,-0.01283474975569892,-0.020140162754462818,-0.10180436395966486,-0.02396341452907055,-0.009575508609930705,-0.10375028228824491,-0.053622913043005004,-0.002084357147973848,-0.02432795525868016,-0.008072898417695488,0.1347653398526365,0.1697506060688449,0.1702871822190807,0.005173696885705123,0.000685514444519944,-0.005776264846460153,0.02477700426865495,0.08709690280351902,-0.025865321634987188,0.010521875055220564,0.012404240549952088,0.04466712512524795,-0.050594309872811605,-0.01936767348784347,-0.02413411655332315,0.033086479545563,0.053079367441531716,0.05788134849935019,0.01855852166570123,0.03645383666075892,0.05514418226018441,-0.047616084608524296,-0.07543665326171534,-0.08938785778816755,-0.03208980445623141,0.0038755126400466413,0.018534982571157894,-0.019863581030249346,-0.039590290567044946,-0.05720680764481131,0.01982050976671278,0.047614639223251334,0.05718377357744181,0.36786940518344646,0.37774194932743027,-0.020773364241605644,-0.010031750300329084,-0.09917452164008483,0.784879066492726,1.0,0.7017598221499998,0.7813788681039666,0.6900343909378377,0.820152865411463,0.6370019246604529,0.4112021662903346,0.18575623283281914,0.19993026481354967,0.10030529385975799,0.30018016142761045,0.010887727135932874,0.3471985632172609
