,raw_group_size,raw_waiting_band_eligible_member_count,cohort_eligible_member_count,eligible_member_fraction_of_group,dbscan_centroid_x_m,dbscan_centroid_y_m,dbscan_spread_m,dbscan_mean_vx_mps,dbscan_mean_vy_mps,dbscan_mean_speed_mps,group_male_ratio,group_female_ratio,group_unknown_gender_ratio,group_young_ratio,group_adult_ratio,group_old_ratio,group_unknown_age_ratio,member_distance_to_crossing_line_m_mean,member_distance_to_crossing_line_m_min,member_distance_to_crossing_line_m_max,member_current_vy_mps_mean,member_current_vy_mps_min,member_current_vy_mps_max,member_current_speed_mps_mean,member_current_speed_mps_min,member_current_speed_mps_max,member_history_mean_vy_mps_mean,member_history_mean_vy_mps_min,member_history_mean_vy_mps_max,member_history_mean_speed_mps_mean,member_history_mean_speed_mps_min,member_history_mean_speed_mps_max,member_history_y_displacement_m_mean,member_history_y_displacement_m_min,member_history_y_displacement_m_max,member_window_low_speed_fraction_mean,member_window_low_speed_fraction_min,member_window_low_speed_fraction_max,member_waiting_band_dwell_sec_mean,member_waiting_band_dwell_sec_min,member_waiting_band_dwell_sec_max,member_waiting_low_speed_time_sec_mean,member_waiting_low_speed_time_sec_min,member_waiting_low_speed_time_sec_max,member_history_observed_fraction_mean,member_history_observed_fraction_min,member_history_observed_fraction_max,member_history_interpolated_fraction_mean,member_history_interpolated_fraction_min,member_history_interpolated_fraction_max,member_history_max_unobserved_gap_sec_mean,member_history_max_unobserved_gap_sec_min,member_history_max_unobserved_gap_sec_max,active_vehicle_count,approaching_vehicle_count,stopped_vehicle_count,veh1_lateral_x_m,veh1_front_y_m,veh1_speed_mps,veh1_closing_speed_mps,veh1_ttc_capped_sec,veh1_history_mean_front_y_m,veh1_history_front_y_change_m,veh1_history_observed_fraction,veh2_lateral_x_m,veh2_front_y_m,veh2_speed_mps,veh2_closing_speed_mps,veh2_ttc_capped_sec,veh2_history_mean_front_y_m,veh2_history_front_y_change_m,veh2_history_observed_fraction,veh3_lateral_x_m,veh3_front_y_m,veh3_speed_mps,veh3_closing_speed_mps,veh3_ttc_capped_sec,veh3_history_mean_front_y_m,veh3_history_front_y_change_m,veh3_history_observed_fraction
member_history_mean_vy_mps_mean,-0.008345954011515552,-0.01411021998747883,-0.01411021998747883,-0.01027283072442165,-0.03714557251653216,0.05675352037384113,-0.014879492124012718,-0.11594417487938422,0.42981226065110745,-0.11866918669373337,-0.042754126346753275,0.027097035874364774,0.02091059563661994,-0.11817218396792649,0.07313147977600765,-0.00987038042609236,0.006998210954192982,-0.06871538455222952,-0.06732225033717779,-0.06175603796740401,0.48075373932915155,0.46421064710607185,0.3980130534461684,-0.14695317516021353,-0.1281492742772407,-0.14094686859847386,1.0,0.9003884680053355,0.8768902131234267,-0.032442715795521104,-0.053778991526884486,-0.010620455989533623,0.991427310834334,0.8941398515183064,0.8695094969021231,0.08408830960763085,0.08229883211088282,0.07807329257385826,0.10105830286852568,0.08207020248108149,0.0961394632773156,0.10324247384320873,0.0907149528033758,0.10079115152898076,-0.11954829111975837,-0.11769902137183934,-0.08797013636294572,0.09341747042108786,0.055033216633832885,0.09323985253528058,0.11624363146569879,0.08748258998743082,0.11375237436923077,0.01942954140605742,0.09515010953646512,-0.052461876615497754,0.08576514014328174,0.009766913420746799,0.0814949348953655,0.06522826738738155,-0.09598638287927519,0.04249677674183128,-0.066058737151172,-0.005828853649255948,0.04512910510080592,0.0002617786339214683,0.08641277274515564,0.06690739360576807,-0.09173010808398117,0.036351777127052225,-0.08340156035429312,0.016203233232093044,0.03151987720785888,0.023125846456535176,0.08196668121884534,0.07436024428020645,-0.07067594298176186,0.061701634884172185,-0.0787700093624803,-0.0003809261288047748
member_history_mean_vy_mps_min,-0.07840044244779734,-0.21236517375637418,-0.21236517375637418,-0.14958245960389938,-0.054402697097632256,0.02489667254690777,-0.07534341427613736,-0.10326060807674735,0.4023863676633396,-0.19107022510644442,-0.04863764985398486,0.006008226716420033,0.03500582254156913,-0.15478859303336062,0.08785200740632584,-0.01010827639643606,0.0071818721127046075,-0.03799455265750079,-0.0025126726787039113,-0.07325625812211986,0.45083537039518895,0.5440455272019465,0.2675356845331087,-0.2489497246883187,-0.13785942227845002,-0.283831011662941,0.9003884680053355,1.0,0.6461159219242261,-0.15785822571960895,-0.09014715050756991,-0.1956313094484332,0.8936708682657625,0.991866444112743,0.6415905367873821,0.16890514506769352,0.23490192141007404,0.10582147972003578,0.12527468670000846,0.2081227647346381,0.07875659482420311,0.1363030972444412,0.2252166675858945,0.10460096114569797,-0.02550506536669221,-0.004312432362023663,-0.11621239636396481,0.006171775167611483,0.09681721846544346,-0.01254197217553377,0.02220983024089644,0.11526411050842185,5.0370557368942545e-05,0.04790390902407682,0.12029220874562707,-0.02920996365132808,0.11027282640811019,0.023974043915218946,0.07955265128310929,0.06500935749428602,-0.07946055426155253,0.04601788072766718,-0.059777744979678055,0.005036755613962601,0.08133463673724359,0.0033629247491047034,0.09418908231345066,0.07643500167170067,-0.0971444032752816,0.03960211224188089,-0.09558747398274611,0.02164651222839302,0.054262376453632105,0.024860774038134067,0.0905330688063726,0.07883697257052438,-0.07837337386743495,0.06144174744402296,-0.0791183659913088,0.012123007106100514
member_history_mean_vy_mps_max,0.0679483682726342,0.19908257692772824,0.19908257692772824,0.13749816375478602,-0.003269974077501215,0.08047294050636598,0.052371003567445985,-0.09930917282510887,0.3800672435554486,8.888017015345806e-05,-0.025933689563597595,0.04364287252517066,0.0014161107661130393,-0.04046431818347097,0.03847620597812761,-0.0014599093841699124,-0.00015670969740063777,-0.08701639577246173,-0.12208424238739432,-0.038226882956155867,0.42500205306422745,0.2908796963486955,0.4873623333331452,0.0017047625646087674,-0.08777551947250548,0.05065297170717142,0.8768902131234267,0.6461159219242261,1.0,0.11093177373673788,0.007874927048125322,0.18686355264010196,0.8706977362647216,0.6416597619803353,0.9896926833215451,-0.027166097993595883,-0.09627042163109133,0.027163812805476403,0.04622941727522046,-0.06978677381801394,0.08655026218733677,0.03970211139588568,-0.07575826901829294,0.06842721098891558,-0.17251145325259695,-0.18910061362296474,-0.04008551754080884,0.14046318723801676,-0.001814375425481585,0.15776726395417084,0.1691592641522049,0.0401064744956394,0.1858027272646074,-0.010305481029433352,0.04675214258002,-0.05427768207322366,0.03624696179746403,-0.014773168489148452,0.05161612778669243,0.04164634474631458,-0.08117667126671987,0.017635662210029258,-0.04918425404439263,-0.010686071099367702,-0.014313137723477774,-0.013455148550586646,0.04548201714533786,0.03187531763966606,-0.058016840621468,0.013553080980284574,-0.04622557991900572,0.0050116915072051784,-0.005661977803578404,0.002303739166425574,0.05159851766089423,0.04902164675878171,-0.05084466593693474,0.03709274469669763,-0.056780611842908287,-0.007044365232855481
member_history_mean_speed_mps_mean,0.04261115075943039,-0.15414480812698206,-0.15414480812698206,-0.17193028798590762,0.1296476297282298,0.08614427283696335,0.15468020929175183,-0.0006865108643823499,0.0008566710138192282,0.6667913566873127,0.010858168862743595,0.0458720583963862,-0.033836911438074095,0.15748383456135862,-0.07428147201388083,0.027185765067971983,-0.03656851728497799,-0.07786101241377776,-0.09345579662002268,-0.06629690126743568,0.006125549294899821,-0.12041527954520892,0.13504793780779675,0.7099754876715795,0.6703858501380187,0.657802222513745,-0.032442715795521104,-0.15785822571960895,0.11093177373673788,1.0,0.9179149814854913,0.9457678008547146,-0.02446709848305176,-0.15137736635694862,0.12021191715674502,-0.8876183064568195,-0.8458357475608769,-0.8357454737161549,-0.6348142852807841,-0.6152806912244914,-0.599549175725651,-0.7583668475737306,-0.7707380601655265,-0.7237838768775369,-0.3675641560560236,-0.3434436347687632,-0.3377538732399946,0.3741963765893848,0.3264353758576601,0.35369576850777845,0.3638099359580607,0.33468488181951017,0.33640933771099446,-0.06972692909732488,-0.1836883295321778,0.020213186688685523,-0.09822422226041187,-0.026767821991580898,-0.07074357500191451,-0.0432860203103112,0.008435708295585192,-0.030152549045468078,0.044772246701659274,-0.013128203390614934,-0.19497285492293678,-0.047253197447845056,-0.13057684784781567,-0.11137465129429226,0.11504878458526276,-0.07666608281702685,0.10691563940226328,-0.05315240125653471,-0.1931666270475287,-0.022818879297415263,-0.13642163593580603,-0.09835022239026736,0.12845420568903235,-0.06706238852090984,0.11031839092143239,-0.01890076969878161
member_history_mean_speed_mps_min,-0.04155175317525203,-0.3786666411276129,-0.3786666411276129,-0.32451693358313016,0.1104433905915607,0.07600105059800197,0.08733700452381911,0.00859037925489312,-0.012511745932426956,0.6397662799764977,0.0021023116383735983,0.03162571672514601,-0.023562305795041573,0.1168984567283707,-0.05714993184538448,0.03324062061371822,-0.04140198540773389,-0.07224553513447558,-0.05500952022323861,-0.1033174419196809,-0.002403095695996109,-0.03814072654747937,0.04152580040270183,0.6568306941757583,0.7471066698253097,0.5474527231623966,-0.053778991526884486,-0.09014715050756991,0.007874927048125322,0.9179149814854913,1.0,0.7558622407654463,-0.048090287521900414,-0.08430801976491879,0.013878186476080624,-0.8844823403742681,-0.7290530443762339,-0.9185205748539723,-0.6964162434113835,-0.5371336999135274,-0.700010664202334,-0.8171918206949018,-0.6752997800105103,-0.8142667137064209,-0.26672228304234097,-0.22046231203272165,-0.3676249075135176,0.26886505286673806,0.364415167230968,0.22659874528049245,0.26788285268841655,0.36506408099081267,0.21860017830205344,-0.03190337641635974,-0.17510899104362018,0.05746637435645548,-0.05878826832644414,-0.005589295251101086,-0.08655332983158248,-0.05828912777947678,0.038949665468818874,-0.023838205584804074,0.06037849610330003,-0.008625201432584804,-0.15656179728588182,-0.04664465055218645,-0.1436082295652531,-0.11585030232998451,0.13379041599957778,-0.08403811500989786,0.11482313568639103,-0.04981094711238233,-0.1797323396472539,-0.028220971847622796,-0.16623202562476325,-0.12998407309620827,0.16203996091460843,-0.08942993498173682,0.1365737595092512,-0.007077976422306082
member_history_mean_speed_mps_max,0.11837374554636458,0.050498230212596765,0.050498230212596765,-0.033648979380958004,0.12511865993096105,0.08351863491941193,0.20320706814913153,-0.005223985669275174,0.0067491090538951345,0.6191080358375834,0.012489056092112065,0.05578755151597673,-0.034754885515237144,0.17363652476857647,-0.07862995059722226,0.02082096531547963,-0.030676008140955464,-0.07427614941202829,-0.11663509669919311,-0.025277616972072054,0.006699283209251725,-0.1826124049287186,0.19554405304192063,0.6770632927169925,0.5362728821682138,0.680382824324143,-0.010620455989533623,-0.1956313094484332,0.18686355264010196,0.9457678008547146,0.7558622407654463,1.0,-0.002486885008725172,-0.18962290345196847,0.19716937397999554,-0.789535016930817,-0.8506531011934456,-0.6774975744540972,-0.5164601257248524,-0.618645240532066,-0.45478318873698487,-0.6258248664879726,-0.7679920405651322,-0.5705843929910545,-0.41080065945724736,-0.40830549799032045,-0.27625766263430546,0.4189557881615531,0.2617194648833891,0.4192295344254149,0.40358949526665167,0.2729322900450478,0.3985123264916283,-0.08435786815144908,-0.15990738910419214,-0.012067588216878927,-0.11396839170806759,-0.035527514098196794,-0.04657319958200631,-0.025881395423560834,-0.020306248340803936,-0.027179222729211867,0.026356984730089576,-0.013919897806471643,-0.1951259915772993,-0.04449135962101435,-0.10303402793568339,-0.09468630109663852,0.0832426631209233,-0.06265675661418948,0.0882957064842949,-0.047846678678684224,-0.17652406660839357,-0.014224783991236903,-0.09364827627456211,-0.0574518297207004,0.08331914689131395,-0.039596766399824145,0.0707703261259745,-0.023924734341478297
member_history_y_displacement_m_mean,-0.007458023430997371,-0.012451267251116345,-0.012451267251116345,-0.010755087281066633,-0.03602433003135139,0.05689302799546633,-0.011532128786857198,-0.11848888446612957,0.4312534660015142,-0.11807343973707048,-0.040822909713714974,0.028731269964319087,0.018195322862760703,-0.11424997684436992,0.07078881335357587,-0.010979625815495652,0.008038236708768961,-0.06890584716053866,-0.06902849046564655,-0.06033833327808096,0.4822193072941766,0.46376644972625847,0.4007296024122502,-0.14491613911652398,-0.1281263547491663,-0.1385719170634083,0.991427310834334,0.8936708682657625,0.8706977362647216,-0.02446709848305176,-0.048090287521900414,-0.002486885008725172,1.0,0.8989808377445261,0.87709904033206,0.07888358884894615,0.07639433943140185,0.07410547960301717,0.09946596891440461,0.07961502567240825,0.09479166828981378,0.10129054059018128,0.08783029559604875,0.09893148406171202,-0.11960041816590297,-0.11806885662380143,-0.08783038444328387,0.09498330658744446,0.05454280577659409,0.09537527452594453,0.11600079701456426,0.08716927389168065,0.11390980176244254,0.02163702150863003,0.09642451090762996,-0.04966099692582489,0.08465393809359857,0.009863899163384192,0.08028856155203795,0.0642607628796959,-0.09483830009315228,0.04210719418794053,-0.06443784624208644,-0.0023065420255279447,0.045004797724374344,0.00038158397931524707,0.08485674403426668,0.06697507878003262,-0.0916082798681423,0.036497688340549006,-0.08397723937962266,0.020043129707924028,0.032927027301436936,0.02111659953787038,0.08134699508576536,0.07286876714403225,-0.07120632090687258,0.06085099433983325,-0.08018358833148166,0.002656025964346803
member_history_y_displacement_m_min,-0.07752635257064536,-0.21319075293130693,-0.21319075293130693,-0.15173667922416148,-0.05565717816784714,0.02363918040037883,-0.07404175427936031,-0.10719251599344388,0.4049823753021796,-0.19250506045801166,-0.050638471136112966,0.008331813495606239,0.03617209516544415,-0.15385148517406963,0.08687901532785229,-0.012024780177935202,0.009035249632666538,-0.0364409560324502,-0.0016833572204729386,-0.07102675773015601,0.45248459795971735,0.5456987950024385,0.26823118749081354,-0.24859920443373162,-0.13637094459872273,-0.28427039959065026,0.8941398515183064,0.991866444112743,0.6416597619803353,-0.15137736635694862,-0.08430801976491879,-0.18962290345196847,0.8989808377445261,1.0,0.6450182250917039,0.16410610011395385,0.23037729652196673,0.10161427866553255,0.12228127235747845,0.20692714228044115,0.07530768489637907,0.1332172575459241,0.22364953589580644,0.1013423826935388,-0.027246649781686713,-0.005913929669711548,-0.11908324331619073,0.006409094677532706,0.09917844342188181,-0.012414806818855553,0.023727416233700935,0.11799118440757878,0.001388884365453807,0.049264908334615186,0.12111481725339945,-0.028062988622174944,0.11076316613592328,0.025422751427913663,0.07958171984042911,0.06479168569473479,-0.07853810651858045,0.047260273009188086,-0.05843160473940253,0.005534545788016882,0.08254416773399982,0.0045333100797569845,0.09435607808449209,0.07856596321362591,-0.09712334184434732,0.04046526407449844,-0.09655539682494661,0.02407965300189503,0.05597513103160908,0.02453650636634755,0.09061224888841815,0.0770460200246136,-0.07740822654297363,0.0613483359149221,-0.08080019968085186,0.013839153581503217
member_history_y_displacement_m_max,0.06920510908200361,0.203414315917245,0.203414315917245,0.1398467473958118,-0.0034746582677963895,0.08150695805302567,0.05594751632365036,-0.10061498820169731,0.3793405597263279,0.0013454505587911691,-0.02406785445170315,0.04604007544685063,-0.0012861476212536849,-0.03815142826487847,0.038685206398464005,-0.0021301316971823066,-0.0014586068458496213,-0.08788513903207207,-0.12440401400521878,-0.037368373076673185,0.4252599193785673,0.28928750251752067,0.4897049386942998,0.004413378886059121,-0.08718225833603421,0.05376181291235072,0.8695094969021231,0.6415905367873821,0.9896926833215451,0.12021191715674502,0.013878186476080624,0.19716937397999554,0.87709904033206,0.6450182250917039,1.0,-0.0331960088086823,-0.1037429159974779,0.022783515492603396,0.04814537388510472,-0.07108844208935343,0.08938020640565887,0.040207261740285556,-0.07915494370243499,0.06967820916086676,-0.17195933385060944,-0.18911197092501916,-0.03684308402814246,0.145190239914962,-0.0020858949814356463,0.16336031711441812,0.1682474973942595,0.03663384438231095,0.18546216439516994,-0.008930039235131157,0.04903594353688347,-0.05382574949159447,0.0364356061467759,-0.014599558440150128,0.05263403920679049,0.043699111616291926,-0.08372010247055356,0.01827346841393241,-0.04921949781027487,-0.006575401283277843,-0.014079776876270845,-0.012769599129074835,0.04579881514942553,0.03282494474352349,-0.05908962652560684,0.015069081209992313,-0.0485416223941366,0.008697256261915686,-0.0038467160547754737,0.0025499668515631163,0.05401756815383355,0.050947086358846844,-0.053753573541446935,0.03928049079305518,-0.06121487515276712,-0.005350323147567728
member_window_low_speed_fraction_mean,0.024425796485684693,0.24070876905744,0.24070876905744,0.21044166589844754,-0.1677915151302878,-0.08368164714709485,-0.11331262182420909,-0.002833415398219105,0.01446606736233364,-0.6589839044519565,0.003045938655269572,-0.05577317566688023,0.02608369159450525,-0.15534282466450072,0.07115194720339683,-0.02464700488900119,0.046892443213058264,0.07354387695161223,0.07812822101457532,0.07626942982027116,0.013385642092655642,0.0905013229207053,-0.08401755964411184,-0.707053031878913,-0.7352295801896549,-0.6252194202735496,0.08408830960763085,0.16890514506769352,-0.027166097993595883,-0.8876183064568195,-0.8844823403742681,-0.789535016930817,0.07888358884894615,0.16410610011395385,-0.0331960088086823,1.0,0.9238498174454763,0.9616344681691232,0.6721893366762987,0.5922107322464464,0.6508042829713019,0.8490582957319183,0.8012918106520063,0.8232606558147789,0.23527691381935886,0.20947385858671874,0.2526853503758707,-0.22421907744117325,-0.23611365733307338,-0.2015474796892917,-0.2381638390476029,-0.25164160486477916,-0.21135805913600247,0.06142614373841132,0.2589235679943337,-0.09934444064610883,0.08979512598194218,0.028878327707346885,0.1399411172357104,0.1065620610851037,-0.1029658889288739,0.06886082831967862,-0.11610122825501473,0.018741030920437853,0.203218354458174,0.056554122759944356,0.21690259452318053,0.19251743432235097,-0.22383801495723676,0.12634114376306513,-0.18931361550862136,0.05992244073724836,0.2202604191676084,0.044117825062091394,0.23628415330169408,0.20283615407873676,-0.23415746296243778,0.133984512195312,-0.20305300365636977,0.019391317038659164
member_window_low_speed_fraction_min,-0.04786140910097179,0.019373720903046798,0.019373720903046798,0.05327392273340205,-0.18248645406607528,-0.08072438247933195,-0.16220347912194527,0.008834322481533667,0.016117432289792098,-0.6283489511375216,-0.0021371745914733737,-0.06816306972187382,0.03490480242918308,-0.18396414218863075,0.08404344876546609,-0.0286320075057122,0.0472372347782563,0.06652382013737251,0.1016111521415869,0.026750871530261875,0.018116843448661924,0.16766204058810297,-0.14992018236829546,-0.6960243405562887,-0.6087155971697178,-0.6748405952539845,0.08229883211088282,0.23490192141007404,-0.09627042163109133,-0.8458357475608769,-0.7290530443762339,-0.8506531011934456,0.07639433943140185,0.23037729652196673,-0.1037429159974779,0.9238498174454763,1.0,0.7992387883530553,0.5525355032210445,0.616450581765949,0.49895884829900633,0.7234296979521064,0.8494055851516095,0.669181404831592,0.26590265834465004,0.2634722993998251,0.17133316437140372,-0.25524316384631435,-0.1555618651981205,-0.2548928411105065,-0.26714794099377714,-0.17039864472168392,-0.26454995750571103,0.0909507129249,0.2601108717806255,-0.0679410461609432,0.11823900570713702,0.05215993495519033,0.12601465122964536,0.09612077016171641,-0.08286299054726909,0.0796246656272353,-0.10232366987649139,0.025351598616226653,0.22233857541948918,0.06212439059442333,0.2019019259661825,0.18704343665714596,-0.20272385919236902,0.1251616034000168,-0.18500061511380148,0.06249595626046956,0.22441857465656384,0.04248650638324055,0.20627105175636493,0.17505302966864733,-0.20381435253929958,0.11880030253089738,-0.17478842046384804,0.03395689904789959
member_window_low_speed_fraction_max,0.0827574026848795,0.3902358193986527,0.3902358193986527,0.3094186870686354,-0.14507778891525555,-0.07468858200710544,-0.06326994691830183,-0.004566494978450483,0.014820797957654126,-0.6298432592666074,0.0027131715933246324,-0.040463805822701024,0.022656406212120665,-0.11255677148521379,0.05289085819635855,-0.019563494285418502,0.03931247851514692,0.06813596531114349,0.05014535917641365,0.099866056367602,0.010673515501274603,0.027414341489586328,-0.02635008252795494,-0.655913088632268,-0.76577132068939,-0.5366945563491589,0.07807329257385826,0.10582147972003578,0.027163812805476403,-0.8357454737161549,-0.9185205748539723,-0.6774975744540972,0.07410547960301717,0.10161427866553255,0.022783515492603396,0.9616344681691232,0.7992387883530553,1.0,0.6973544756719277,0.5252049332187824,0.7019489355881485,0.8634802768428653,0.7084322113082264,0.8612236458557958,0.1924839112873728,0.15269260270252558,0.28458564240693035,-0.18243310535635415,-0.26877801894820863,-0.14664330824371624,-0.19641956511140624,-0.28368092130354466,-0.15500673081761684,0.04303818666780659,0.24500537614645324,-0.10890914076358851,0.05241643334574315,0.006548801742437665,0.13270226755901215,0.10119222834525546,-0.10491187521285593,0.051196531006870646,-0.1135864178427175,0.019003667358205995,0.1688633200220782,0.04877482243758081,0.20719151856316856,0.17761738604498659,-0.21984591707662218,0.11782020149623713,-0.1768431683683659,0.06141350334141757,0.20357756444952013,0.04048402726480957,0.2377936975766159,0.20553462535792374,-0.24035851324630886,0.1332486547214915,-0.2058862647517976,0.01461610445031311
member_waiting_band_dwell_sec_mean,-0.00563182761714746,0.35207574639195005,0.35207574639195005,0.34012637973619325,-0.017223050100041278,-0.043685019913484245,-0.08670340257723991,0.03358181846928489,0.037101350032412356,-0.513791849534839,0.06655192649916314,-0.04124395521474322,-0.058947143379114594,-0.09417155193022506,0.027794319464892463,-0.05720788066160092,0.059676502926483695,0.034466839354073034,0.03604004325424607,0.0445341113273898,0.025477425579855696,0.036473709002552215,0.0031662441962273823,-0.5124178722768463,-0.6028239218759219,-0.41784898708491375,0.10105830286852568,0.12527468670000846,0.04622941727522046,-0.6348142852807841,-0.6964162434113835,-0.5164601257248524,0.09946596891440461,0.12228127235747845,0.04814537388510472,0.6721893366762987,0.5525355032210445,0.6973544756719277,1.0,0.8299670075656054,0.9816292482822966,0.9181909844317498,0.753374180530658,0.9132368493742052,0.20144301722270497,0.16808251943548472,0.2773270947015796,-0.1517350577672379,-0.23849922608297533,-0.12082098127734188,-0.20363546192906504,-0.2762366653323764,-0.16826186276980984,-0.005812356385279259,0.15626112086339972,-0.1068359023782461,0.06823681152224657,-0.0035131250511947574,0.09194611023436935,0.06693030650537933,-0.07006459231574247,0.025375959341681475,-0.06579160701076908,-0.010208039983557458,0.09396446275913659,0.018949909728194003,0.13619249146064846,0.11135547643973638,-0.14973950645190687,0.06668410709406941,-0.1115899961338948,0.024780110142570904,0.0976561800906786,-0.01928217192780474,0.19276015212129122,0.16743406986819603,-0.1937826897566058,0.07431720226291307,-0.16962117649258904,-0.029524717679453784
member_waiting_band_dwell_sec_min,-0.13798385730393048,0.04383986899508207,0.04383986899508207,0.14284962762492956,-0.05472687668242762,-0.061146622096517715,-0.17387788261798154,0.05808393702217009,0.03128716170170206,-0.49821910356845006,0.05535218679741784,-0.049376707424676015,-0.051912836562696976,-0.11643808390371883,0.02880033072830319,-0.03462567842328671,0.047507813568407616,0.0471648412504223,0.09898219379270473,-0.009759965665381377,0.01795115530114888,0.1472938265403717,-0.10902912632027804,-0.5297842131773564,-0.4617826286140558,-0.5136266989638459,0.08207020248108149,0.2081227647346381,-0.06978677381801394,-0.6152806912244914,-0.5371336999135274,-0.618645240532066,0.07961502567240825,0.20692714228044115,-0.07108844208935343,0.5922107322464464,0.616450581765949,0.5252049332187824,0.8299670075656054,1.0,0.7327551390015004,0.738204717563245,0.8689271570172791,0.6839117886738195,0.25889420337621594,0.2570016536866492,0.18020842729878,-0.2228016091698542,-0.15293619953112136,-0.22085192876724935,-0.25745172147230844,-0.17875867805364024,-0.2545689634926221,0.01182514386464767,0.10668160570487037,-0.05037164052024236,0.11638540729504529,0.03364790690731625,0.06826250616471487,0.034210346696749085,-0.013660977904820232,0.032544071978350166,-0.03284794140787538,-0.022338548318464997,0.1260687204019219,0.027754327287238135,0.08920279042754438,0.0684237099817421,-0.0768379595014368,0.04526908666043769,-0.07230412245315355,0.01215060710128203,0.10812919066292209,-0.019077975753669627,0.1205608523756139,0.09461010062659808,-0.10679787623017842,0.04119255393368258,-0.09365294377783884,-0.025186803676181452
member_waiting_band_dwell_sec_max,0.027749030402793636,0.4535386145510463,0.4535386145510463,0.4097775094880843,-0.006260907164204643,-0.029767299567778394,-0.06580686100421762,0.027641814907316434,0.03671676067275936,-0.4892624049397827,0.06552965186457421,-0.033885191595283366,-0.058689799679940015,-0.07996627516572419,0.029806490398178096,-0.058732430858688046,0.05502733633198577,0.023800704614173985,0.005313394443839226,0.057212933310008096,0.02574540354484586,-0.010231319348381037,0.047735521290318786,-0.4744959222092148,-0.6105800316569233,-0.3604979343190056,0.0961394632773156,0.07875659482420311,0.08655026218733677,-0.599549175725651,-0.700010664202334,-0.45478318873698487,0.09479166828981378,0.07530768489637907,0.08938020640565887,0.6508042829713019,0.49895884829900633,0.7019489355881485,0.9816292482822966,0.7327551390015004,1.0,0.9087037361496538,0.6771522248820738,0.9240251299211916,0.16678204704721883,0.12395204053316945,0.3011028308193464,-0.11680619971366119,-0.2612692515781339,-0.07714926257353862,-0.169931639288108,-0.3000577816120687,-0.12494636253389502,-0.012803567659443396,0.15027277944264208,-0.10972770489731817,0.052971419541499185,-0.019580615656915545,0.08629391209063113,0.06577063920507806,-0.07313296258106626,0.013521486545673011,-0.06431317200595513,-0.007994894276572729,0.07927287159394668,0.012296539800305345,0.1312093862122487,0.10793477453666336,-0.1512842719727195,0.06209483838541791,-0.10691621241293182,0.02736120373939289,0.09183054539540804,-0.022450704267891454,0.18960417093366866,0.1657811689420798,-0.1969516344002876,0.07208038160574544,-0.17005753696745576,-0.02604871240876467
member_waiting_low_speed_time_sec_mean,0.029847166043760604,0.36124533669975323,0.36124533669975323,0.3232551316909103,-0.08228500955352151,-0.040895072940652095,-0.09057831203320038,0.014249346374568905,0.02363741876753714,-0.6059936716698799,0.050029022317312544,-0.04873979731168625,-0.03362041321590327,-0.1168080281356567,0.034595800013670804,-0.037400151149633604,0.06713960155964524,0.02911122776709734,0.025769718235574394,0.04515100643591741,0.01032177465151517,0.0328317930877012,-0.02882741764761677,-0.6277951771048109,-0.7234644801396487,-0.5191746028959109,0.10324247384320873,0.1363030972444412,0.03970211139588568,-0.7583668475737306,-0.8171918206949018,-0.6258248664879726,0.10129054059018128,0.1332172575459241,0.040207261740285556,0.8490582957319183,0.7234296979521064,0.8634802768428653,0.9181909844317498,0.738204717563245,0.9087037361496538,1.0,0.8346180257715352,0.9914323916432337,0.20879440947223776,0.17275650228497208,0.2857534452772329,-0.1691537376917006,-0.25204152651346007,-0.13593534320400588,-0.21273635738122668,-0.2850293510348672,-0.17494941966739566,0.0268687769578031,0.22196033941539892,-0.1196025242165709,0.08575199592420159,0.006859574484291166,0.12493149117433193,0.09395232953784749,-0.09948900701538914,0.04611158326570481,-0.09901354895462999,0.006544334575321916,0.1513832646881911,0.03211747589616354,0.18941790500941386,0.16526591172081473,-0.20893611824897995,0.10068082947250107,-0.1644716880304326,0.04491865764357238,0.15310276786421428,-0.012368901967736606,0.23809034007143157,0.2074483346899106,-0.23997401543899266,0.09655905951646572,-0.20868776199931122,-0.010822958713290932
