dataset,horizon_sec,feature_name,positive_rows,negative_rows,block,variable_type,behavioural_reason,selection_status,primary_association_test,effect_size,test,n_positive_nonmissing,n_negative_nonmissing,positive_mean,negative_mean,positive_median,negative_median,statistic,p_value,effect_size_name,test_detail,q_value_bh,fdr_significant_0p05
group_snapshot,1,member_history_interpolated_fraction_mean,316,3375,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.09147022972339425,mann_whitney_u,316,3375,0.02524218548178764,0.022584832451499108,0.0,0.0,582026.5,0.0015599681250077423,rank_biserial,two_sided,0.0025810381704673554,True
group_snapshot,2,member_history_interpolated_fraction_mean,613,3078,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.12035367556102505,mann_whitney_u,613,3078,0.027119330603366947,0.02195457780253101,0.0,0.0,1056949.5,3.09250992428054e-08,rank_biserial,two_sided,5.86288339811519e-08,True
group_snapshot,3,member_history_interpolated_fraction_mean,770,2921,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.11720279036266712,mann_whitney_u,770,2921,0.027120623141031287,0.021676638246306158,0.0,0.0,1256389.5,3.9531532507069374e-09,rank_biserial,two_sided,7.341570322741456e-09,True
group_snapshot,1,member_history_interpolated_fraction_min,316,3375,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,-0.017244256915142975,mann_whitney_u,316,3375,0.010699216395418924,0.012783068783068778,0.0,0.0,524054.5,0.397926945837357,rank_biserial,two_sided,0.4470537292740677,False
group_snapshot,2,member_history_interpolated_fraction_min,613,3078,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,-0.008475663207926143,mann_whitney_u,613,3078,0.011652295502213932,0.012794331507781797,0.0,0.0,935411.0,0.5805156623314025,rank_biserial,two_sided,0.6214932384959722,False
group_snapshot,3,member_history_interpolated_fraction_min,770,2921,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,-0.0025182622923122233,mann_whitney_u,770,2921,0.01193568336425479,0.01278101106926851,0.0,0.0,1121753.0,0.8577411021460235,rank_biserial,two_sided,0.867271558836535,False
group_snapshot,1,member_history_interpolated_fraction_max,316,3375,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.10462916080637608,mann_whitney_u,316,3375,0.042947558770343564,0.03432804232804232,0.0,0.0,589043.5,0.0002860122329302683,rank_biserial,two_sided,0.0005311655754419269,True
group_snapshot,2,member_history_interpolated_fraction_max,613,3078,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.13420347739628813,mann_whitney_u,613,3078,0.045987726248737655,0.032890869148179076,0.0,0.0,1070015.5,6.053473211765162e-10,rank_biserial,two_sided,1.3194154942663876e-09,True
group_snapshot,3,member_history_interpolated_fraction_max,770,2921,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.12956601768652432,mann_whitney_u,770,2921,0.045392702535559666,0.03234378311406726,0.0,0.0,1270293.0,6.857376995360858e-11,rank_biserial,two_sided,1.3565680577779088e-10,True
group_snapshot,1,member_history_max_unobserved_gap_sec_mean,316,3375,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.12840225035161734,mann_whitney_u,316,3375,0.06709388185654008,0.05092271604938272,0.025,0.0,601720.5,1.632670349451971e-05,rank_biserial,two_sided,4.127027827781371e-05,True
group_snapshot,2,member_history_max_unobserved_gap_sec_mean,613,3078,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.15668741062977065,mann_whitney_u,613,3078,0.06966965742251223,0.04884936105696339,0.025,0.0,1091227.0,2.6419038333021098e-12,rank_biserial,two_sided,8.0137749610164e-12,True
group_snapshot,3,member_history_max_unobserved_gap_sec_mean,770,2921,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.15547957691059366,mann_whitney_u,770,2921,0.06928246753246753,0.047832363345886114,0.025,0.0,1299435.0,3.483683753590994e-14,rank_biserial,two_sided,9.606521865963043e-14,True
group_snapshot,1,member_history_max_unobserved_gap_sec_min,316,3375,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.016808251289263998,mann_whitney_u,316,3375,0.032278481012658226,0.0296,0.0,0.0,542213.0,0.447291995679053,rank_biserial,two_sided,0.4963850195950466,False
group_snapshot,2,member_history_max_unobserved_gap_sec_min,613,3078,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.019539286861343985,mann_whitney_u,613,3078,0.033605220228385,0.029077322936972058,0.0,0.0,961840.5,0.23997014531571725,rank_biserial,two_sided,0.2695960891818552,False
group_snapshot,3,member_history_max_unobserved_gap_sec_min,770,2921,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.028063685715175035,mann_whitney_u,770,2921,0.033896103896103896,0.02875727490585416,0.0,0.0,1156145.0,0.0653768992224147,rank_biserial,two_sided,0.07726360817194465,False
group_snapshot,1,member_history_max_unobserved_gap_sec_max,316,3375,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.14330707923112995,mann_whitney_u,316,3375,0.10949367088607595,0.07573333333333335,0.1,0.0,609668.5,1.3437897007362987e-06,rank_biserial,two_sided,4.07616209223344e-06,True
group_snapshot,2,member_history_max_unobserved_gap_sec_max,613,3078,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.17154155099548762,mann_whitney_u,613,3078,0.11223491027732466,0.07192982456140352,0.1,0.0,1105240.5,1.4129144140289853e-14,rank_biserial,two_sided,4.5919718455942016e-14,True
group_snapshot,3,member_history_max_unobserved_gap_sec_max,770,2921,data_quality,numeric,Observation quality may influence reliability and is retained for audit.,candidate,mann_whitney_u,0.16833854266240444,mann_whitney_u,770,2921,0.11064935064935065,0.07018144471071551,0.1,0.0,1313896.0,1.654401772477028e-16,rank_biserial,two_sided,5.19139866535895e-16,True
group_snapshot,1,active_vehicle_count,316,3375,traffic_context,numeric,Active-area traffic volume may influence crossing opportunity.,candidate,mann_whitney_u,-0.04984435067979376,mann_whitney_u,316,3375,13.664556962025317,14.468444444444444,10.0,12.0,506670.5,0.1420438130614226,rank_biserial,two_sided,0.1820561547688656,False
group_snapshot,2,active_vehicle_count,613,3078,traffic_context,numeric,Active-area traffic volume may influence crossing opportunity.,candidate,mann_whitney_u,-0.007564603612226772,mann_whitney_u,613,3078,14.500815660685156,14.37946718648473,11.0,12.0,936270.5,0.7669528984878354,rank_biserial,two_sided,0.7899147538682951,False
group_snapshot,3,active_vehicle_count,770,2921,traffic_context,numeric,Active-area traffic volume may influence crossing opportunity.,candidate,mann_whitney_u,0.0058786129994621295,mann_whitney_u,770,2921,14.74155844155844,14.309483053748716,11.0,12.0,1131196.0,0.8014638979006311,rank_biserial,two_sided,0.8194743225725555,False
group_snapshot,1,approaching_vehicle_count,316,3375,traffic_context,numeric,Active-area traffic volume may influence crossing opportunity.,candidate,mann_whitney_u,-0.1579812470698546,mann_whitney_u,316,3375,4.987341772151899,6.441185185185185,3.0,4.0,449006.5,3.0372118896998823e-06,rank_biserial,two_sided,8.91568651492546e-06,True
group_snapshot,2,approaching_vehicle_count,613,3078,traffic_context,numeric,Active-area traffic volume may influence crossing opportunity.,candidate,mann_whitney_u,-0.16147643593910155,mann_whitney_u,613,3078,4.818923327895596,6.615009746588694,3.0,4.0,791069.0,2.2001430286719295e-10,rank_biserial,two_sided,5.268763568661727e-10,True
group_snapshot,3,approaching_vehicle_count,770,2921,traffic_context,numeric,Active-area traffic volume may influence crossing opportunity.,candidate,mann_whitney_u,-0.15477087103242526,mann_whitney_u,770,2921,4.957142857142857,6.675111263266005,3.0,4.0,950532.0,3.102775160908895e-11,rank_biserial,two_sided,6.274500880949098e-11,True
group_snapshot,1,stopped_vehicle_count,316,3375,traffic_context,numeric,Active-area traffic volume may influence crossing opportunity.,candidate,mann_whitney_u,0.03379934364744486,mann_whitney_u,316,3375,7.4145569620253164,6.5525925925925925,2.0,2.0,551273.5,0.3066053093890091,rank_biserial,two_sided,0.35770619428717726,False
group_snapshot,2,stopped_vehicle_count,613,3078,traffic_context,numeric,Active-area traffic volume may influence crossing opportunity.,candidate,mann_whitney_u,0.08255132726384273,mann_whitney_u,613,3078,8.123980424143557,6.328135152696556,3.0,2.0,1021286.5,0.0008957557163346892,rank_biserial,two_sided,0.0014300661436220477,True
group_snapshot,3,stopped_vehicle_count,770,2921,traffic_context,numeric,Active-area traffic volume may influence crossing opportunity.,candidate,mann_whitney_u,0.08936718878519634,mann_whitney_u,770,2921,8.181818181818182,6.216364258815474,3.0,2.0,1225086.0,8.647180617637984e-05,rank_biserial,two_sided,0.00014307153385546484,True
group_snapshot,1,veh1_present,316,3375,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.004535010970873053,chi_square,316,3375,,,,,1.076160734563412,0.2995580162631352,cramers_v,"{""table"": {""0"": {""0"": 140, ""1"": 17}, ""1"": {""0"": 3235, ""1"": 299}}, ""minimum_expected_count"": 13.441343809265781}",0.35770619428717726,False
group_snapshot,2,veh1_present,613,3078,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.0,chi_square,613,3078,,,,,0.041141913015033595,0.8392642398026704,cramers_v,"{""table"": {""0"": {""0"": 130, ""1"": 27}, ""1"": {""0"": 2948, ""1"": 586}}, ""minimum_expected_count"": 26.074505554050393}",0.8485893980227002,False
group_snapshot,3,veh1_present,770,2921,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.0,chi_square,770,2921,,,,,0.0024654552295316277,0.9603986313693196,cramers_v,"{""table"": {""0"": {""0"": 124, ""1"": 33}, ""1"": {""0"": 2797, ""1"": 737}}, ""minimum_expected_count"": 32.752641560552696}",0.9603986313693197,False
group_snapshot,1,veh1_lateral_x_m,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.0025380841858229086,mann_whitney_u,299,3235,2.861220809364548,2.892741034003091,2.282032,2.42915,482405.0,0.9420537284873128,rank_biserial,two_sided,0.9420537284873127,False
group_snapshot,2,veh1_lateral_x_m,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.05220349539920632,mann_whitney_u,586,2948,3.034065399317406,2.8614518124151966,2.563935,2.402583,908855.5,0.04562805598985657,rank_biserial,two_sided,0.057668792987179834,False
group_snapshot,3,veh1_lateral_x_m,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.05150265185270708,mann_whitney_u,737,2797,3.02930063907734,2.8533885219878443,2.553714,2.402468,1083778.0,0.03123017587815251,rank_biserial,two_sided,0.04059922864159826,True
group_snapshot,1,veh1_front_y_m,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.09529653197417465,mann_whitney_u,299,3235,4.324522943143813,6.573774890262751,2.495172,2.877801,437544.0,0.006327589874675471,rank_biserial,two_sided,0.009759503027041828,True
group_snapshot,2,veh1_front_y_m,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.07519009822127343,mann_whitney_u,586,2948,4.961205008532423,6.666189957598371,2.6363165,2.8783545,798817.5,0.003989876858203281,rank_biserial,two_sided,0.005585827601484594,True
group_snapshot,3,veh1_front_y_m,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.06440172136360478,mann_whitney_u,737,2797,5.160120607869743,6.7058223961387196,2.771758,2.875574,964316.0,0.007067572997758695,rank_biserial,two_sided,0.009894602196862173,True
group_snapshot,1,veh1_speed_mps,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.07641607388830507,mann_whitney_u,298,3206,2.2376595503355707,2.4381133808484092,0.12429950000000001,0.37303,441190.5,0.028876363653005888,rank_biserial,two_sided,0.03981438018823539,True
group_snapshot,2,veh1_speed_mps,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.08925865547006939,mann_whitney_u,584,2920,2.1475084674657534,2.4757770890410957,0.131411,0.429779,776534.5,0.0006494870415057938,rank_biserial,two_sided,0.001055416442446915,True
group_snapshot,3,veh1_speed_mps,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.088788430947501,mann_whitney_u,733,2771,2.154688369713506,2.4915292204980153,0.132299,0.446485,925400.5,0.0002138747664914899,rank_biserial,two_sided,0.0003414491886092207,True
group_snapshot,1,veh1_closing_speed_mps,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.05656877897990731,mann_whitney_u,299,3235,2.159513866220736,2.3323787230293664,0.046915,0.191931,456274.0,0.10227808931333938,rank_biserial,two_sided,0.1329615161073412,False
group_snapshot,2,veh1_closing_speed_mps,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.07354265748514643,mann_whitney_u,586,2948,2.0853397167235497,2.363952083107191,0.0468455,0.2378365,800240.5,0.004528376305972714,rank_biserial,two_sided,0.006243670361265409,True
group_snapshot,3,veh1_closing_speed_mps,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.07694957138123859,mann_whitney_u,737,2797,2.0908418141112617,2.3775435816946726,0.046014,0.253001,951383.0,0.0011758986712505904,rank_biserial,two_sided,0.0017834463180633954,True
group_snapshot,1,veh1_ttc_capped_sec,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.018703234880450115,mann_whitney_u,316,3375,18.545618584171056,17.35436718918361,30.0,30.0,543223.5,0.5475032940848623,rank_biserial,two_sided,0.5793348809502613,False
group_snapshot,2,veh1_ttc_capped_sec,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.05168076980560876,mann_whitney_u,613,3078,18.88768015669348,17.17129850553594,30.0,30.0,992163.0,0.02704831886229572,rank_biserial,two_sided,0.035672420528534934,True
group_snapshot,3,veh1_ttc_capped_sec,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.052978209739592774,mann_whitney_u,770,2921,18.756335658108547,17.113668702276325,30.0,30.0,1184163.5,0.013346199566014908,rank_biserial,two_sided,0.018126927768766517,True
group_snapshot,1,veh1_ttc_infinite,316,3375,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.027563904754125367,chi_square,316,3375,,,,,3.803817835947297,0.05113586090133328,cramers_v,"{""table"": {""0"": {""0"": 1560, ""1"": 128}, ""1"": {""0"": 1815, ""1"": 188}}, ""minimum_expected_count"": 144.51584936331616}",0.06835473439121195,False
group_snapshot,2,veh1_ttc_infinite,613,3078,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.05049990581421808,chi_square,613,3078,,,,,10.410657709521615,0.0012529011306084252,cramers_v,"{""table"": {""0"": {""0"": 1444, ""1"": 244}, ""1"": {""0"": 1634, ""1"": 369}}, ""minimum_expected_count"": 280.3424546193443}",0.001965758670437357,True
group_snapshot,3,veh1_ttc_infinite,770,2921,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.053958538696988426,chi_square,770,2921,,,,,11.743793398459289,0.0006104647216299517,cramers_v,"{""table"": {""0"": {""0"": 1378, ""1"": 310}, ""1"": {""0"": 1543, ""1"": 460}}, ""minimum_expected_count"": 352.14305066377676}",0.0009577980977297517,True
group_snapshot,1,veh1_class,316,3375,ranked_vehicle_context,categorical,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.0,chi_square,316,3375,,,,,10.68660747644585,0.6370529542413105,cramers_v,"{""table"": {""0"": {""0"": 24, ""1"": 2}, ""1"": {""0"": 452, ""1"": 44}, ""10"": {""0"": 159, ""1"": 13}, ""11"": {""0"": 9, ""1"": 0}, ""13"": {""0"": 14, ""1"": 2}, ""2"": {""0"": 43, ""1"": 4}, ""3"": {""0"": 124, ""1"": 6}, ""4"": {""0"": 16, ""1"": 1}, ""5"": {""0"": 233, ""1"": 18}, ""6"": {""0"": 3, ""1"": 0}, ""7"": {""0"": 627, ""1"": 70}, ""8"": {""0"": 145, ""1"": 19}, ""9"": {""0"": 1386, ""1"": 120}, ""missing"": {""0"": 140, ""1"": 17}}, ""minimum_expected_count"": 0.2568409645082633}",0.666342745240911,False
group_snapshot,2,veh1_class,613,3078,ranked_vehicle_context,categorical,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.05163945392887366,chi_square,613,3078,,,,,22.843398828212187,0.04359442124820558,cramers_v,"{""table"": {""0"": {""0"": 21, ""1"": 5}, ""1"": {""0"": 397, ""1"": 99}, ""10"": {""0"": 140, ""1"": 32}, ""11"": {""0"": 9, ""1"": 0}, ""13"": {""0"": 9, ""1"": 7}, ""2"": {""0"": 39, ""1"": 8}, ""3"": {""0"": 111, ""1"": 19}, ""4"": {""0"": 15, ""1"": 2}, ""5"": {""0"": 217, ""1"": 34}, ""6"": {""0"": 3, ""1"": 0}, ""7"": {""0"": 575, ""1"": 122}, ""8"": {""0"": 131, ""1"": 33}, ""9"": {""0"": 1281, ""1"": 225}, ""missing"": {""0"": 130, ""1"": 27}}, ""minimum_expected_count"": 0.4982389596315362}",0.05587453990967194,False
group_snapshot,3,veh1_class,770,2921,ranked_vehicle_context,categorical,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.0715440505222974,chi_square,770,2921,,,,,31.89097544744481,0.002493287906293657,cramers_v,"{""table"": {""0"": {""0"": 20, ""1"": 6}, ""1"": {""0"": 371, ""1"": 125}, ""10"": {""0"": 128, ""1"": 44}, ""11"": {""0"": 9, ""1"": 0}, ""13"": {""0"": 7, ""1"": 9}, ""2"": {""0"": 38, ""1"": 9}, ""3"": {""0"": 103, ""1"": 27}, ""4"": {""0"": 14, ""1"": 3}, ""5"": {""0"": 206, ""1"": 45}, ""6"": {""0"": 3, ""1"": 0}, ""7"": {""0"": 553, ""1"": 144}, ""8"": {""0"": 121, ""1"": 43}, ""9"": {""0"": 1224, ""1"": 282}, ""missing"": {""0"": 124, ""1"": 33}}, ""minimum_expected_count"": 0.6258466540232999}",0.0036595032173019804,True
group_snapshot,1,veh1_history_mean_front_y_m,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.0870485337523843,mann_whitney_u,299,3235,6.081114241877715,8.519293157609075,3.121089095238096,3.4183691904761906,441533.0,0.012631558227995271,rank_biserial,two_sided,0.018539867721734996,True
group_snapshot,2,veh1_history_mean_front_y_m,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.08312050513797753,mann_whitney_u,586,2948,6.706176137881671,8.632410890905067,3.11643780952381,3.4482924285714285,791967.5,0.001459533331356164,rank_biserial,two_sided,0.002251144629718829,True
group_snapshot,3,veh1_history_mean_front_y_m,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.07646834246229117,mann_whitney_u,737,2797,6.92664434186337,8.678308774842149,3.1138801428571425,3.457540285714285,951879.0,0.001382205308197242,rank_biserial,two_sided,0.0020619784105893285,True
group_snapshot,1,veh1_history_front_y_change_m,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.004965547187172126,mann_whitney_u,299,3235,-3.5824018628762535,-3.9300536219474496,-0.0705559999999998,-0.2986630000000003,486034.0,0.8868920516643948,rank_biserial,two_sided,0.8967464077939992,False
group_snapshot,2,veh1_history_front_y_change_m,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.045199267392482145,mann_whitney_u,586,2948,-3.550117153583618,-3.970316476255088,-0.039843,-0.3565819999999993,902805.5,0.08351760785699468,rank_biserial,two_sided,0.10411099061625365,False
group_snapshot,3,veh1_history_front_y_change_m,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.04965195797590849,mann_whitney_u,737,2797,-3.5825612618724563,-3.9844526185198426,-0.0362520000000001,-0.3907159999999999,1081870.5,0.03782729799613535,rank_biserial,two_sided,0.04715457695408653,True
group_snapshot,1,veh1_history_observed_fraction,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.0252405063291139,mann_whitney_u,316,3375,0.8698010849909585,0.8856155202821869,1.0,1.0,519790.5,0.3201319298386489,rank_biserial,two_sided,0.36875956475084876,False
group_snapshot,2,veh1_history_observed_fraction,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.010015295625323883,mann_whitney_u,613,3078,0.8885263730288201,0.8834122342894272,1.0,1.0,952855.5,0.5997918347238433,rank_biserial,two_sided,0.6346634530217412,False
group_snapshot,3,veh1_history_observed_fraction,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.023189887825286748,mann_whitney_u,770,2921,0.8918367346938775,0.8822647169103862,1.0,1.0,1150664.0,0.1846742920446378,rank_biserial,two_sided,0.20494342165929316,False
group_snapshot,1,veh2_present,316,3375,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.036547423525353985,chi_square,316,3375,,,,,5.929055914528366,0.014893218674103887,cramers_v,"{""table"": {""0"": {""0"": 316, ""1"": 43}, ""1"": {""0"": 3059, ""1"": 273}}, ""minimum_expected_count"": 30.735302086155514}",0.021176295302241466,True
group_snapshot,2,veh2_present,613,3078,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.019471402068739183,chi_square,613,3078,,,,,2.3992808895113065,0.12139104047984646,cramers_v,"{""table"": {""0"": {""0"": 289, ""1"": 70}, ""1"": {""0"": 2789, ""1"": 543}}, ""minimum_expected_count"": 59.62259550257383}",0.14534979846928983,False
group_snapshot,3,veh2_present,770,2921,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.029746939296740525,chi_square,770,2921,,,,,4.265479429768475,0.03889427241655477,cramers_v,"{""table"": {""0"": {""0"": 269, ""1"": 90}, ""1"": {""0"": 2652, ""1"": 680}}, ""minimum_expected_count"": 74.8929829314549}",0.04782944310684438,True
group_snapshot,1,veh2_lateral_x_m,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.11925777175858898,mann_whitney_u,273,3059,4.888129120879121,5.2349837799934615,4.579357,5.051853,367757.0,0.0010769466440212854,rank_biserial,two_sided,0.0018490970680365465,True
group_snapshot,2,veh2_lateral_x_m,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.07619119310471878,mann_whitney_u,543,2789,5.02746311786372,5.241434980279671,4.831108,5.126847,699520.5,0.004908320655309757,rank_biserial,two_sided,0.006666525069152058,True
group_snapshot,3,veh2_lateral_x_m,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.06920526129003635,mann_whitney_u,680,2652,5.055261995588235,5.245360662141779,4.833889,5.164106,839279.0,0.005300611565297205,rank_biserial,two_sided,0.007656438927651518,True
group_snapshot,1,veh2_front_y_m,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.04267477101736661,mann_whitney_u,273,3059,4.609896465201466,5.645487320039228,2.386515,2.702064,399734.5,0.2420148569891989,rank_biserial,two_sided,0.2976128646759067,False
group_snapshot,2,veh2_front_y_m,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.03977808108281222,mann_whitney_u,543,2789,5.1393677992633515,5.642657128719971,2.585115,2.706315,727093.0,0.14194109095540877,rank_biserial,two_sided,0.16774856203821037,False
group_snapshot,3,veh2_front_y_m,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.04173487268210452,mann_whitney_u,680,2652,5.144871369117648,5.667245443438914,2.607488,2.7095089999999997,864048.5,0.09268038168448167,rank_biserial,two_sided,0.1067584143454156,False
group_snapshot,1,veh2_speed_mps,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.15145795681999263,mann_whitney_u,272,3027,1.6653624963235294,2.321086517343905,0.124589,0.771567,349321.0,3.4182312007725936e-05,rank_biserial,two_sided,8.185764191323842e-05,True
group_snapshot,2,veh2_speed_mps,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.14918461455728538,mann_whitney_u,539,2760,1.721882469387755,2.3734829115942033,0.111331,0.9841934999999999,632853.5,4.105829500947736e-08,rank_biserial,two_sided,7.62511193033151e-08,True
group_snapshot,3,veh2_speed_mps,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.1545466350496838,mann_whitney_u,675,2624,1.7130102562962963,2.409537181402439,0.114557,1.0610045000000001,748733.5,5.593419603804432e-10,rank_biserial,two_sided,1.0829812424387305e-09,True
group_snapshot,1,veh2_closing_speed_mps,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.13567482969248257,mann_whitney_u,273,3059,1.624169794871795,2.228542084014384,0.048909,0.471506,360902.0,0.00017582992059958296,rank_biserial,two_sided,0.0003555671727680455,True
group_snapshot,2,veh2_closing_speed_mps,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.14683441327974212,mann_whitney_u,543,2789,1.6700515248618786,2.278117823951237,0.037502,0.677929,646028.5,4.567048513284596e-08,rank_biserial,two_sided,8.312028294177964e-08,True
group_snapshot,3,veh2_closing_speed_mps,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.16472362700736398,mann_whitney_u,680,2652,1.6575057205882355,2.312746869909502,0.034213,0.7811915,753152.0,2.1852642307800537e-11,rank_biserial,two_sided,4.6158305992422357e-11,True
group_snapshot,1,veh2_ttc_capped_sec,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.11881856540084379,mann_whitney_u,316,3375,20.207237981496142,17.071208876420915,30.0,30.0,596610.0,0.00013357260404776888,rank_biserial,two_sided,0.00027625243109879473,True
